id,tweet,subtask_a
3,"@user αυτα παθαινουμε εμεις οι γυναικες...ξεγελιομαστε ευκολα α, εκλογες τον ιουνιο...",NOT
9666,μαλακες το αγγλικο κρατος εχει βρει το κολπο να πειθει τον κοσμο για την κοινωνικη ειρηνη. βαζουν να μιλανε τυπους με irish accent. try resisting this.,NOT
3267,@user δηλαδη να περιμενουμε ακομη μια εβδομαδα να κερδισει ο συριζα τελικα εισαι πιο ηλιθιος απο τον αντωναρο,OFF
3457,"@user εισαι πιο μαλακας κι απ τον αρχηγο σου..... τον ανεπαγγελτο γονο, που με αλλο επωνυμο δε θαβρισκε δουλεια ουτε στην αννιτα...θα τον ετρωγε ο κατελης στη μετρηση iq",OFF
6246,η κοτα εκανε το αυγο η το αυγο την κοτα; #gntmgr,NOT
3128,καλημερα #ηρθε_και_ηταν_μεγαλη #συριζα_τελος #συριζα_ξεφτιλες,NOT
5859,ασε μας μωρη κατια που παρεξηγηθηκες.. κοιμομαστε με νευρα οποτε σε βλεπουμε.. #gntmgr,NOT
3459,αποπειρα της μανικιουριστ να βρουμε κοινα σημεια: -βλεπεις μαστερσεφ; -οχι -βλεπεις σερβαιβορ -οχι -βλεπεις γκοτ; -οχι -τι ζωδιο εισαι; -τοξοτης -να ταιριαζουμε το ελεγα εγω!,NOT
5402,#xfactorgr εγω τον νταλαρα δεν τον παω αλλα..τον σεβομαι! respect..ειναι φωναρα και ταλενταρα τεραστια..τον εχω δει σε συναυλια και εχω κατουρηθει επανω μου απο τη συγκινηση!,NOT
5527,συγκεντρωθειτε ....αρχισε #kokkinopotami,NOT
403,@user εισαι και εσυ;,NOT
3818,"παρτε το αποφαση ενας στους τρεις ελληνες, ειναι μαλακας #εκλογες #δουρου #σπιτια_σας #συριζα #ξαναηρθε",OFF
8667,αγαπητη ιφιγενεια...μην περιμενεις... δεν θα στειλει... #kokkinopotami,NOT
5020,κατι μουνια απο την νδ πειραχτηκαν με τις μπυρες και τα σουβλακια.,OFF
1005,"@user ακρωτηριασμος κρατους κ στρατος κατοχης. kfor εν τω μεταξυ οι ξενοι υπηκοοι, οηε εε, κτλ απολαμβανουν απειρα λεφτα σε μια φτηνη αγορα ξυνοντας τ αρχιδια τους. στα καταστηματα κ καφε που μαζευονται ειναι μονιμως μεθυσμενοι κ οι κοκα τρεχει αφθονη..",OFF
3362,@user τικ τακ εκει στην ερτ εχουν ζορια και που εισαι ακομα,NOT
9333,"μια χαρα η αννουλα ακολουθει το παραδειγμα της κατιας ,why not ; #gntmgr",NOT
10150,παππου εχεις δικιο... υπαρχουν ακομα γυναικες!,NOT
9174,"παντως ο σκουλος ειναι πιο συμπαθητικος στις γραπτες συνεντευξεις του, παρα λαιβ οταν μιλα. #gntmgr",OFF
8919,"""σουζανα παραμενεις γιατι αρκετο μαδομουνι ειχαμε σημερα. ας κρατησουμε λιγο για το επομενο επεισοδιο"" #gntmgr",OFF
3150,"@user διορισμοι στη δικαιοσυνη, καψιμο χαρτιων που δεν βολευουν, κανενα ρουσφετακι...",NOT
2069,πηγα σε ενα φαρμακειο σημερα κ ενα ζαβο ηθελε να μου δειγματισει μια κρεμα στο χερι! με το κοτονυχο να! βαζει το δαχτυλο στην κρεμα κ η μιση ποσοτητα εμεινε μεσα στο γυπονυχο κ την εβγαζε με το αλλο νυχι! ουτε καν στο χερι δεν την αφησα να μου βαλει! αηδια #shoppingstar,OFF
8684,ελα μολις ηρθα. γιατι εφυγε η μαρτινα; #gntmgr,NOT
2802,τελειωσε η σοβαροφανεια των εκλογων και επιστρεφω στο τιμιο λαικο κορασιο που ημουν και πριν #giatinparea,NOT
730,ο μανωλης ειναι για εμενα ο καλυτερος μαγειρας του φετινου #masterchefgr. με διαφορα απο τους αλλους. χρηστος-πανος ακολουθουν. το ειχα πει ξανα καθαρα μαγειρικα ο μανος πρεπει να κερδισει. γιατι το απεδειξε πολλες φορες πως το αξιζει #masterchefgr_xeftiles,NOT
4711,"οταν βλεπετε αντρες να παρακολουθουν ποδοσφαιρο μη ρωτατε ποιες ομαδες παιζουν, γιατι ετσι κι αλλιως δε τις ξερετε και χανουμε στο στοιχημα εκεινη τη στιγμη",NOT
7655,show αννα μου εισαι εσυ #gntmgr,NOT
10201,κατι τετοιες σαν την σουζανα βλεπουν καποιοι που μιλανε για ανωτεροτητα της ασπρης φυλης και περνουν αερα.. #gntmgr,NOT
6516,ψηφιστε το καλυτερο κατα τη γνωμη σας! ##αγριεςμελισσες #το_κοκκινο_ποταμι #gntmgr #annitakoita #kalomesimeraki #xfactorgr #thefinalfour #thevoicegr,NOT
9680,η κατια ειναι πιο ψευτικη και απο την φραση «ερχεται η αναπτυξη» #gntmgr,NOT
4947,κατια ιου #gntmgr,OFF
613,τι επαγγελεται η χαμενη ξανθια αδερφη της παολας;#shoppingstar,NOT
204,τον πατερα σου δεν τον φιλας μαρινα; #gynaikaxwrisonoma,NOT
114,@user ε μα πραγματικα τι ειναι αυτη η ξεφτιλα;,OFF
7945,"αυτο το ασπρο μπλε καρο ειχε παρει πολλα μετρα και εβγαλε 5-6 σχεδιακια, το κοτσαρε και σε κατι αλλα ως τσοντα #gntmgr",OFF
4930,γαμω τον proxy και το μουνι που τον πεταγε,OFF
7948,-αννα μαρια τι δινεις στην σουζανα; -αλιγατορα -μα μονο πουλια δινουμε -χεστηκα #gntmgr,NOT
2537,ρε ελλη ποσο σκατοψυχη εισαι πια; ποσο; #gynaikaxwrisonoma,OFF
5412,και σπατε πουτσες με κλισε,OFF
6496,"γιατι πρεπει ντε και καλα να ηταν στημενο;προφανως εγινε αυτοματα διαφημιση και προμο για το μαγαζι...αλλα φιλοι ειναι,δουλευουν μαζι..τοσο απιθανο πια να πηγε οντως να τους κανει πλακα και να μην το ηξεραν; σ #thevoicegr",NOT
5158,"χασαμε ενα ολοκληρο επεισοδιο απο θεμη, για να βλεπουμε τον μιλτο να γκομενιαζει και να μου την σπαει #kokkinopotami",NOT
1700,ειναι αηδια η σοκολατα; φρουρα φρουραα #giatinparea #ekloges2019,NOT
926,οτι και να κανεις μανωλιο χρησταρας και παντελης δε γινεσαι! #masterchefgr_xeftiles #χρηστοςμπαρκας_true_winner #χρηστοςmπαρκας_true_winner,NOT
5045,#gntmgr ελα ρε μαρτινα κανε μας την χαρη .... ! κ υποσχομαι για ενα ολοκληρο επεισοδιο να μην γραψω αρνητικο σχολιο !,NOT
7274,οι μαλακισμενες γιατι γλυφουν τις υπολοιπες on camera; #gntmgr,OFF
5978,#xfactorgr κλιματιστικο στο τετραγωνο;,NOT
10195,ωραια φωνη η κολιανδρη για να την ακουμε να αφηγειται σε καθε επεισοδιο στο εξης #erwtasmeta,NOT
2489,@user ε ναι. ο ιλ γκερειρο ο δικος σου τα βαψε μαυρα ο μαλακας.,OFF
4944,88 λαθρομεταναστες εφτασαν στο ταραντο με σκαφος μκο. αναμεσα τους μια (1) γυναικα και πεντε (5) ανηλικοι.,OFF
6575,χαρα παμε γερα για τελικο #gntmgr2 #gntmgr #gntm2 #gntm,NOT
872,πολιτικο ακαου θα ησουν αν ηξερες απο πολιτικη κι αν τα τουι σου βοηθουσαν με χρησιμο πολιτικο λογο και ορθη αμεροληπτη σκεψη στο γενικο καλο στην πραγματικοτητα εισαι απλα ενα κομματικο ακαου-πιονι που βοηθα στην εξαπλωση της παραταξιακης σκατιλας στην ηδη ρυπαρη ατμοσφαιρα,NOT
