id,tweet,subtask_a
1883,"#shoppingstar η γωγω μαλωσε με τη λωρεην και αυτο φαινεται,η γλυκουλα η λωρεην δεν μπορει να γινει κακια οσο και να προσπαθει!",NOT
5326,@user νεοτατη γυναικα.,NOT
3748,@user που εισαι; το αγορι σου πεταει!,NOT
7113,ο μπρατης σιγα τα ρουχα του κ τη φημη του ας χαλαρωσει λιγο..πολυ αγενης #gntmgr,NOT
8436,τι να σχολιασω μωρη σαβουρα πλεον; #shoppingstar,OFF
214,@user ε ρε να δεις που η πουτανα η ζωη θα τον φερει και κατω απο το 23% και να τον παραιτουν με τα χιλια ζορια τα σιντροφια!,OFF
2837,@user εισαι ηλιθιος ρε μλκ; ψηφισατε παντου νδ κ πασοκ κοντρα στο κκε κ μου λες οτι ψηφισα εγω νδ . αντε γαμησου παλιοπρεζακια ζητατε κ τα ρεστα. λοιπον ετοιμασου για πολυ γιαουρτι κ χλεπα στις 17νοεμβρη 2019...να εισαι με μαντηλακι να καθαριζεις το νικολακη σου...,OFF
5857,τι κανει η ζωη κωνσταντοπουλου στο #thevoicegr ;,NOT
4003,απογοητευτηκα τοσο πολυ με το ριαλιτι που ακομα και ο ιωαννιδης δεν μου φαινεται αλλο τοσο γοητευτικος #masterchefgr_xeftiles,NOT
1214,@user ααααα μαλιστα εισαι απ αυτους που δεν κοβουν αποδειξεις!πες το μας ντε,NOT
3194,@user αλλη μια ρουφοκαβλετα συριζαιων #συριζα_ξεφτιλες τι κανετε για ενα επιδοματακι,OFF
2105,@user σε ευχαριστω πολυ να εισαι καλα επισης θεοδωρα καλη συνεχεια!,NOT
3186,#νδ_ξεφτιλες nεα τουρκοκρατια #νδ #νδ_προδοτες,NOT
8790,"προλογος σε ομιλια ατιστεροδεξιου προδευτικουλη κουμουνιστοπατριωτη του κκενδσυριζοκιναλυση25. ""κυριες, κυριοι, πισωγλεντηδες λεσβιες ,αιμομικτες ,παιδοβιαστες ,μπαι σεξουαλ,μπινεδες,κοπρολαγνοι,τρανσεξουαλ,κλειτοριδοκτομημενες,αφυλα ,εκφυλα,καλως ηρθατε"" ξexaσa kaπoioyς;",OFF
8407,μπραβο στην κυρια ελλη που εστειλε το παιδι στο παρισι και μπραβο και στο παιδι που μετα το παρισι δεν ξεχνα τη συμβολη της μητερας του. #gntmgr,NOT
7376,ο κερεμ τρελα ερωτευμενος με την ιφιγενεια #kokkinopotami,NOT
7888,ρε δωσε μια καρτα στο μαλακισμενο να παει στο διαολο #paofc,OFF
2550,"ιασονα ,1ον)στα π@@@@ μας 2ον)εισαι τοσο ηλιθιος οσο τα τουιτ σου; η....",OFF
4434,"μαρινα, πες του οτι θα πας και εσυ να μεινεις θεσσαλονικη, να δουμε ποσα χρωματα θα αλλαξει μεσα σε 30 δευτερολεπτα ο σταυρος #gynaikaxwrisonoma",NOT
7653,τους εχουν τσιμπησει για τα καλα εκει στο #mesimeri_skai οι #agriesmelisses ! τρελαινονται με την επιτυχια τους! ειναι σαπουνοπερα λεει ο λιαγκας! βρε οτι και ναναι οι #8lexeis του γεωργιου που φορτωθηκατε δεν ειναι! σκιζουν και ξεσκιζουν!#kalomesimeraki #gntmgr,NOT
1368,"@user οσον δε αφορα τους δικαστικους, εκει πραγματικα θα ελεγα οτι ειναι χειροτερα τα πραγματα. στην καλπη μπορεις να επιλεξεις την ποιοτητα που θες στο κοινοβουλιο. στη δικαιοσυνη το ζητημα ειναι βαθυτερο και ουσιαστικοτερο για 'μενα. και θα το κληρονομησει ο επομενος...δυστυχως.",NOT
9708,@user κοιταξε παντου υπαρχουν μαλακες. αλλωστε ειμαστε μια χωρα που τα επισημα περιστατικα βιας κατα των γυναικων κυμαινονται σε μεγαλο ποσοστο.,OFF
5743,καπως ετσι κανουν και ολοι οι τριτοτεταρτοι πτωχοι που πανε μυκονο. #gntmgr,NOT
5834,εθνικα επικινδυνη η σταση βουλευτων της #νδ στο προσφυγικο. ριχνουν λαδι στη φωτια που η ιδια η νδ αναψε προεκλογικα και οπως εσπειραν ανεμους θα θερισουν θυελλες. #συριζα #κυρανακης,NOT
8641,#kalomesimeraki #agapimeneμουνιko μου εχουν πρηξει με τη φακλανα τη τουνη,OFF
2188,#giatinparea τι πραγμα ειναι αυτο να εκμεταλλευονται ολα τα ψωνια και τα ξεκωλα την εκπομπη του μουτσινα και να τα προβαλλει κιολας αυτος...! αν εκανε 5% γραμμενο θα τον ειχατε. εμεις παντως τον βλεπουμε για χαβαλε και για να γελαμε. για διαφημιση αυτοπροβληθειτε στο ινσταγκραμ.,OFF
7472,"νομιζω, οτι στα γιαννιτσα ειναι ρατσιστες, διοτι δεν εχουν χτισει ακομα αρκετα τζαμια για τους μουσουλμανους που θα υποδεχτουν",OFF
4340,ου στο διαολο κοπροσκυλα που μου ψηφιζεται τον μητσοτακη (νευριασα τωρα γιατι παραλιγο να καψω το φαγητο),OFF
9384,κοβει και διαμαντι #gntmgr,NOT
804,@user ρε θηριο μαντης εισαι;,NOT
3314,"#poweroflovegr μαρια,πες την αννα να αρχισει να του πιανει λιγο τον πουτσο γιατι θα μπουκαρουν οι κρητικοι κ θα τα βρει σκουρα",OFF
7507,@user 2.στην ευρωπη που εκλεισε τα συνορα της για ολους και εδω μενουν οσο υπαρχει χρημα που το διαχειριζονται μκο κ κρατος. 3.κανεις δεν αποστρεφεται τα παιδια.ομως τα παιδια ειναι το 11% κ οι γυναικες το 13%.ολο το υπολοιπο απ' ολον τον κοσμο ειναι αντρες .,NOT
3263,"κατι ελεγα χθες, οταν πανηγυριζαν οι συριζαιοι... μαλακες, ο μονος που πιεζεται απο την εξελιξη ειστε εσεις;..",OFF
3746,ποιος χεστηκε ρε γκαθ; πιο για τον πουτσο οργανο δεν υπαρχει,OFF
3809,αχ μαρθα μου ζω για τη στιγμη που θα σου δωσει καποιος το ημερολογιο να το φας!#gynaikaxwrisonoma,NOT
455,"κ. βουτση, η επιθεση στην βουλη, ειναι επιθεση στην δημοκρατια και οχι ακτιβισμος. οι τσογλανοι του ρουβικωνα, θελουν να εκβιασουν την δικαιοσυνη να παρει ευνοικη αποφαση για τον τρομοκρατη κουφοντινα. αλοιμονο στο δημοκρατικο μας πολιτευμα αν τα καταφερουν.",OFF
3237,#survivorgr μακαρι να εισαι η πρωτη γυναικα που θα το σηκωσει...,NOT
3275,αλεξη ελααα.... θα κανουμε μπανανα! #ekloges2019 #ερχεται_πουτσα,NOT
3869,"@user ειμαστε ""μαλακες""!",OFF
259,@user αρα εσεις την κουταλα κι αυτος τα αρχιδια του εννοεις.,OFF
7151,"καθε φορα που σχολιαζει η αννα, ενα τεραστιο χεστηκαμε πλανιεται στον αερα #gntmgr",OFF
3196,"@user σωστα... γιατι #ερχεται_βοιδοπουτσα και οχι #ερχεται_πουτσα που εχουν προβλεψει,!",NOT
9368,@user και στη μεση οι ...μαλακες,OFF
186,"εχω και την αδερφη μου να με παιρνει τετοια ωρα να μου λεει δε με αφηνουν να μπω στο μαγαζι κανε κατι ,βρες γνωστο μαλιστα",NOT
6214,@user πιο μαλακας πεθαινεις.θαναση παρε μερικα σπιτι σου.μη μας..λες ! δειξε μας και ασε τις μαλακιες..,OFF
2769,@user πωωωω εισαι πραγματικα χαζος ρε φιλε χαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχα,OFF
